year,cp,name,population,select,mayor,menor
1981,44227,Torre los Negros,127,,,
1981,44228,Torremocha de Jiloca,258,,,
1981,44229,Torres de Albarracín,243,,,
1981,44230,Torrevelilla,232,,,
1981,44231,Torrijas,93,,,
1981,44232,Torrijo del Campo,728,,,
1981,44234,Tramacastiel,154,,,
1981,44235,Tramacastilla,165,,,
1981,44236,Tronchón,161,,,
1981,44237,Urrea de Gaén,757,,,
1981,44238,Utrillas,4556,,,
1981,44239,Valacloche,46,,,
1981,44240,Valbona,215,,,
1981,44241,Valdealgorfa,870,,,
1981,44243,Valdecuenca,60,,,
1981,44244,Valdelinares,164,,,
1981,44245,Valdeltormo,500,,,
1981,44246,Valderrobres,1877,,,
1981,44247,Valjunquera,618,,,
1981,44249,Vallecillo El,17,,,
1981,44250,Veguillas de la Sierra,51,,,
1981,44251,Villafranca del Campo,553,,,
1981,44252,Villahermosa del Campo,114,,,
1981,44256,Villanueva del Rebollar de la Sierra,64,,,
1981,44257,Villar del Cobo,285,,,
1981,44258,Villar del Salz,184,,,
1981,44260,Villarluengo,289,,,
1981,44261,Villarquemado,1176,,,
1981,44262,Villarroya de los Pinares,249,,,
1981,44263,Villastar,425,,,
1981,44264,Villel,462,,,
1981,44265,Vinaceite,422,,,
1981,44266,Visiedo,328,,,
1981,44267,Vivel del Río Martín,191,,,
1981,44268,La Zoma,49,,,
1991,44001,Ababuj,83,,,
1991,44002,Abejuela,65,,,
1991,44003,Aguatón,32,,,
1991,44004,Aguaviva,618,,,
1991,44005,Aguilar del Alfambra,101,,,
1991,44006,Alacón,527,,,
1991,44007,Alba,323,,,
1991,44008,Albalate del Arzobispo,2449,,,
1991,44009,Albarracín,1065,,,
1991,44010,Albentosa,288,,,
1991,44011,Alcaine,49,,,
1991,44012,Alcalá de la Selva,462,,,
1991,44013,Alcañiz,12642,,,
1991,44014,Alcorisa,3234,,,
1991,44016,Alfambra,777,,,
1991,44017,Aliaga,442,,,
1991,44018,Almohaja,40,,,
1991,44019,Alobras,111,,,
1991,44020,Alpeñés,35,,,
1991,44021,Allepuz,147,,,
1991,44022,Alloza,913,,,
1991,44023,Allueva,12,,,
1991,44024,Anadón,28,,,
1991,44025,Andorra,8680,,,
1991,44026,Arcos de las Salinas,186,,,
1991,44027,Arens de Lledó,272,,,
1991,44028,Argente,299,,,
1991,44029,Ariño,956,,,
1991,44031,Azaila,243,,,
1991,44032,Bádenas,29,,,
1991,44033,Báguena,624,,,
1991,44034,Bañón,226,,,
1991,44035,Barrachina,200,,,
1991,44036,Bea,28,,,
1991,44037,Beceite,701,,,
1991,44038,Belmonte de San José,172,,,
1991,44039,Bello,474,,,
1991,44040,Berge,260,,,
1991,44041,Bezas,76,,,
1991,44042,Blancas,243,,,
1991,44043,Blesa,165,,,
1991,44044,Bordón,142,,,
1991,44045,Bronchales,475,,,
1991,44046,Bueña,123,,,
1991,44047,Burbáguena,367,,,
1991,44048,Cabra de Mora,102,,,
1991,44049,Calaceite,1281,,,
1991,44050,Calamocha,4276,,,
1991,44051,Calanda,3552,,,
1991,44052,Calomarde,105,,,
1991,44053,Camañas,170,,,
1991,44054,Camarena de la Sierra,149,,,
1991,44055,Camarillas,132,,,
1991,44056,Caminreal,913,,,
1991,44059,Cantavieja,750,,,
1991,44060,Cañada de Benatanduz,82,,,
1991,44061,Cañada de Verich La,112,,,
1991,44062,Cañada Vellida,74,,,
1991,44063,Cañizar del Olivar,156,,,
1991,44064,Cascante del Río,138,,,
1991,44065,Castejón de Tornos,122,,,
1991,44066,Castel de Cabra,229,,,
1991,44067,Castelnou,123,,,
1991,44068,Castelserás,938,,,
1991,44070,Castellar El,103,,,
1991,44071,Castellote,927,,,
1991,44074,Cedrillas,557,,,
1991,44075,Celadas,488,,,
1991,44076,Cella,3066,,,
1991,44077,Cerollera La,98,,,
1991,44080,Codoñera La,363,,,
1991,44082,Corbalán,80,,,
1991,44084,Cortes de Aragón,145,,,
1991,44085,Cosa,137,,,
1991,44086,Cretas,693,,,
1991,44087,Crivillén,157,,,
1991,44088,Cuba La,84,,,
1991,44089,Cubla,72,,,
1991,44090,Cucalón,102,,,
1991,44092,Cuervo El,151,,,
1991,44093,Cuevas de Almudén,120,,,
1991,44094,Cuevas Labradas,216,,,
1991,44096,Ejulve,236,,,
1991,44097,Escorihuela,273,,,
1991,44099,Escucha,1212,,,
1991,44100,Estercuel,423,,,
1991,44101,Ferreruela de Huerva,100,,,
1991,44102,Fonfría,36,,,
1991,44103,Formiche Alto,217,,,
1991,44105,Fórnoles,130,,,
1991,44106,Fortanete,212,,,
1991,44107,Foz-Calanda,263,,,
1991,44108,Fresneda La,480,,,
1991,44109,Frías de Albarracín,206,,,
1991,44110,Fuenferrada,53,,,
1991,44111,Fuentes Calientes,165,,,
1991,44112,Fuentes Claras,742,,,
1991,44113,Fuentes de Rubielos,82,,,
1991,44114,Fuentespalda,429,,,
1991,44115,Galve,138,,,
1991,44116,Gargallo,140,,,
1991,44117,Gea de Albarracín,501,,,
1991,44118,Ginebrosa La,287,,,
1991,44119,Griegos,142,,,
1991,44120,Guadalaviar,304,,,
1991,44121,Gúdar,89,,,
1991,44122,Híjar,2102,,,
1991,44123,Hinojosa de Jarque,221,,,
1991,44124,Hoz de la Vieja La,171,,,
1991,44125,Huesa del Común,155,,,
1991,44126,Iglesuela del Cid La,519,,,
1991,44127,Jabaloyas,121,,,
1991,44128,Jarque de la Val,116,,,
1991,44129,Jatiel,76,,,
1991,44130,Jorcas,51,,,
1991,44131,Josa,45,,,
1991,44132,Lagueruela,89,,,
1991,44133,Lanzuela,41,,,
1991,44135,Libros,213,,,
1991,44136,Lidón,111,,,
1991,44137,Linares de Mora,351,,,
1991,44138,Loscos,210,,,
1991,44141,Lledó,229,,,
1991,44142,Maicas,20,,,
1991,44143,Manzanera,490,,,
1991,44144,Martín del Río,574,,,
1991,44145,Mas de las Matas,1512,,,
1991,44146,Mata de los Olmos La,285,,,
1991,44147,Mazaleón,629,,,
1991,44148,Mezquita de Jarque,178,,,
1991,44149,Mirambel,160,,,
1991,44150,Miravete de la Sierra,49,,,
1991,44151,Molinos,397,,,
1991,44152,Monforte de Moyuela,116,,,
1991,44153,Monreal del Campo,2308,,,
1991,44154,Monroyo,403,,,
1991,44155,Montalbán,1789,,,
1991,44156,Monteagudo del Castillo,87,,,
1991,44157,Monterde de Albarracín,87,,,
1991,44158,Mora de Rubielos,1333,,,
1991,44159,Moscardón,73,,,
1991,44160,Mosqueruela,722,,,
1991,44161,Muniesa,808,,,
1991,44163,Noguera de Albarracín,172,,,
1991,44164,Nogueras,31,,,
1991,44165,Nogueruelas,248,,,
1991,44167,Obón,70,,,
1991,44168,Odón,311,,,
1991,44169,Ojos Negros,780,,,
1991,44171,Olba,233,,,
1991,44172,Oliete,574,,,
1991,44173,Olmos Los,174,,,
1991,44174,Orihuela del Tremedal,627,,,
1991,44175,Orrios,223,,,
1991,44176,Palomar de Arroyos,320,,,
1991,44177,Pancrudo,228,,,
1991,44178,Parras de Castellote Las,104,,,
1991,44179,Peñarroya de Tastavins,591,,,
1991,44180,Peracense,103,,,
1991,44181,Peralejos,111,,,
1991,44182,Perales del Alfambra,297,,,
1991,44183,Pitarque,135,,,
1991,44184,Plou,55,,,
1991,44185,Pobo El,170,,,
1991,44187,Portellada La,352,,,
1991,44189,Pozondón,101,,,
1991,44190,Pozuel del Campo,148,,,
1991,44191,La Puebla de Híjar,1247,,,
1991,44192,La Puebla de Valverde,498,,,
1991,44193,Puertomingalvo,164,,,
1991,44194,Ráfales,257,,,
1991,44195,Rillo,163,,,
1991,44196,Riodeva,267,,,
1991,44197,Ródenas,103,,,
1991,44198,Royuela,246,,,
1991,44199,Rubiales,58,,,
1991,44200,Rubielos de la Cérida,73,,,
1991,44201,Rubielos de Mora,633,,,
1991,44203,Salcedillo,9,,,
1991,44204,Saldón,53,,,
1991,44205,Samper de Calanda,1185,,,
1991,44206,San Agustín,184,,,
1991,44207,San Martín del Río,351,,,
1991,44208,Santa Cruz de Nogueras,32,,,
1991,44209,Santa Eulalia,1424,,,
1991,44210,Sarrión,1066,,,
1991,44211,Segura de los Baños,67,,,
1991,44212,Seno,58,,,
1991,44213,Singra,118,,,
1991,44215,Terriente,205,,,
1991,44216,Teruel,28487,,,
1991,44217,Toril y Masegoso,50,,,
1991,44218,Tormón,50,,,
1991,44219,Tornos,300,,,
1991,44220,Torralba de los Sisones,252,,,
1991,44221,Torrecilla de Alcañiz,487,,,
1991,44222,Torrecilla del Rebollar,199,,,
1991,44223,Torre de Arcas,133,,,
1991,44224,Torre de las Arcas,43,,,
1991,44225,Torre del Compte,205,,,
1991,44226,Torrelacárcel,357,,,
1991,44227,Torre los Negros,102,,,
1991,44228,Torremocha de Jiloca,202,,,
1991,44229,Torres de Albarracín,190,,,
1991,44230,Torrevelilla,207,,,
1991,44231,Torrijas,74,,,
1991,44232,Torrijo del Campo,685,,,
1991,44234,Tramacastiel,136,,,
1991,44235,Tramacastilla,144,,,
1991,44236,Tronchón,119,,,
1991,44237,Urrea de Gaén,700,,,
1991,44238,Utrillas,3743,,,
1991,44239,Valacloche,29,,,
1991,44240,Valbona,212,,,
1991,44241,Valdealgorfa,829,,,
1991,44243,Valdecuenca,49,,,
1991,44244,Valdelinares,131,,,
1991,44245,Valdeltormo,441,,,
1991,44246,Valderrobres,1903,,,
1991,44247,Valjunquera,474,,,
1991,44249,Vallecillo El,25,,,
1991,44250,Veguillas de la Sierra,33,,,
1991,44251,Villafranca del Campo,403,,,
1991,44252,Villahermosa del Campo,89,,,
1991,44256,Villanueva del Rebollar de la Sierra,52,,,
1991,44257,Villar del Cobo,239,,,
1991,44258,Villar del Salz,145,,,
1991,44260,Villarluengo,243,,,
1991,44261,Villarquemado,1053,,,
1991,44262,Villarroya de los Pinares,218,,,
1991,44263,Villastar,381,,,
1991,44264,Villel,376,,,
1991,44265,Vinaceite,359,,,
1991,44266,Visiedo,273,,,
1991,44267,Vivel del Río Martín,140,,,
1991,44268,La Zoma,51,,,
2001,44001,Ababuj,85,,,
2001,44002,Abejuela,56,,,
2001,44003,Aguatón,26,,,
2001,44004,Aguaviva,658,,,
2001,44005,Aguilar del Alfambra,80,,,
2001,44006,Alacón,409,,,
2001,44007,Alba,255,,,
2001,44008,Albalate del Arzobispo,2185,,,
2001,44009,Albarracín,1050,,,
2001,44010,Albentosa,252,,,
2001,44011,Alcaine,72,,,
2001,44012,Alcalá de la Selva,510,,,
2001,44013,Alcañiz,13431,,,
2001,44014,Alcorisa,3339,,,
2001,44016,Alfambra,624,,,
2001,44017,Aliaga,397,,,
2001,44018,Almohaja,27,,,
2001,44019,Alobras,85,,,
2001,44020,Alpeñés,30,,,
2001,44021,Allepuz,135,,,
2001,44022,Alloza,720,,,
2001,44023,Allueva,13,,,
2001,44024,Anadón,18,,,
2001,44025,Andorra,7816,,,
2001,44026,Arcos de las Salinas,139,,,
2001,44027,Arens de Lledó,232,,,
2001,44028,Argente,266,,,
2001,44029,Ariño,853,,,
2001,44031,Azaila,171,,,
2001,44032,Bádenas,25,,,
2001,44033,Báguena,463,,,
2001,44034,Bañón,168,,,
2001,44035,Barrachina,154,,,
2001,44036,Bea,38,,,
2001,44037,Beceite,619,,,
2001,44038,Belmonte de San José,138,,,
2001,44039,Bello,369,,,
2001,44040,Berge,248,,,
2001,44041,Bezas,65,,,
2001,44042,Blancas,179,,,
2001,44043,Blesa,139,,,
2001,44044,Bordón,138,,,
2001,44045,Bronchales,472,,,
2001,44046,Bueña,90,,,
2001,44047,Burbáguena,303,,,
2001,44048,Cabra de Mora,108,,,
2001,44049,Calaceite,1153,,,
2001,44050,Calamocha,4040,,,
2001,44051,Calanda,3474,,,
2001,44052,Calomarde,69,,,
2001,44053,Camañas,140,,,
2001,44054,Camarena de la Sierra,165,,,
2001,44055,Camarillas,102,,,
2001,44056,Caminreal,777,,,
2001,44059,Cantavieja,759,,,
2001,44060,Cañada de Benatanduz,58,,,
2001,44061,Cañada de Verich La,104,,,
2001,44062,Cañada Vellida,54,,,
2001,44063,Cañizar del Olivar,116,,,
2001,44064,Cascante del Río,107,,,
2001,44065,Castejón de Tornos,92,,,
2001,44066,Castel de Cabra,158,,,
2001,44067,Castelnou,109,,,
2001,44068,Castelserás,824,,,
2001,44070,Castellar El,87,,,
2001,44071,Castellote,802,,,
2001,44074,Cedrillas,538,,,
2001,44075,Celadas,398,,,
2001,44076,Cella,2825,,,
2001,44077,Cerollera La,119,,,
2001,44080,Codoñera La,329,,,
2001,44082,Corbalán,79,,,
2001,44084,Cortes de Aragón,118,,,
2001,44085,Cosa,93,,,
2001,44086,Cretas,632,,,
2001,44087,Crivillén,122,,,
2001,44088,Cuba La,57,,,
2001,44089,Cubla,44,,,
2001,44090,Cucalón,80,,,
2001,44092,Cuervo El,115,,,
2001,44093,Cuevas de Almudén,104,,,
2001,44094,Cuevas Labradas,153,,,
2001,44096,Ejulve,220,,,
2001,44097,Escorihuela,210,,,
2001,44099,Escucha,1090,,,
2001,44100,Estercuel,314,,,
2001,44101,Ferreruela de Huerva,80,,,
2001,44102,Fonfría,31,,,
2001,44103,Formiche Alto,204,,,
2001,44105,Fórnoles,94,,,
2001,44106,Fortanete,180,,,
2001,44107,Foz-Calanda,257,,,
2001,44108,Fresneda La,419,,,
2001,44109,Frías de Albarracín,154,,,
2001,44110,Fuenferrada,48,,,
2001,44111,Fuentes Calientes,125,,,
2001,44112,Fuentes Claras,625,,,
2001,44113,Fuentes de Rubielos,98,,,
2001,44114,Fuentespalda,355,,,
2001,44115,Galve,141,,,
2001,44116,Gargallo,126,,,
2001,44117,Gea de Albarracín,431,,,
2001,44118,Ginebrosa La,238,,,
2001,44119,Griegos,136,,,
2001,44120,Guadalaviar,275,,,
2001,44121,Gúdar,75,,,
2001,44122,Híjar,1928,,,
2001,44123,Hinojosa de Jarque,170,,,
2001,44124,Hoz de la Vieja La,123,,,
2001,44125,Huesa del Común,136,,,
2001,44126,Iglesuela del Cid La,489,,,
2001,44127,Jabaloyas,84,,,
2001,44128,Jarque de la Val,93,,,
2001,44129,Jatiel,54,,,
2001,44130,Jorcas,45,,,
2001,44131,Josa,30,,,
2001,44132,Lagueruela,64,,,
2001,44133,Lanzuela,28,,,
2001,44135,Libros,157,,,
2001,44136,Lidón,75,,,
2001,44137,Linares de Mora,303,,,
2001,44138,Loscos,188,,,
2001,44141,Lledó,209,,,
2001,44142,Maicas,42,,,
2001,44143,Manzanera,464,,,
2001,44144,Martín del Río,476,,,
2001,44145,Mas de las Matas,1432,,,
2001,44146,Mata de los Olmos La,273,,,
2001,44147,Mazaleón,604,,,
2001,44148,Mezquita de Jarque,135,,,
2001,44149,Mirambel,145,,,
2001,44150,Miravete de la Sierra,42,,,
2001,44151,Molinos,298,,,
2001,44152,Monforte de Moyuela,77,,,
2001,44153,Monreal del Campo,2343,,,
2001,44154,Monroyo,362,,,
2001,44155,Montalbán,1538,,,
2001,44156,Monteagudo del Castillo,67,,,
2001,44157,Monterde de Albarracín,73,,,
2001,44158,Mora de Rubielos,1359,,,
2001,44159,Moscardón,55,,,
2001,44160,Mosqueruela,712,,,
2001,44161,Muniesa,684,,,
2001,44163,Noguera de Albarracín,165,,,
2001,44164,Nogueras,19,,,
2001,44165,Nogueruelas,218,,,
2001,44167,Obón,76,,,
2001,44168,Odón,261,,,
2001,44169,Ojos Negros,545,,,
2001,44171,Olba,210,,,
2001,44172,Oliete,454,,,
2001,44173,Olmos Los,144,,,
2001,44174,Orihuela del Tremedal,604,,,
2001,44175,Orrios,186,,,
2001,44176,Palomar de Arroyos,246,,,
2001,44177,Pancrudo,157,,,
2001,44178,Parras de Castellote Las,79,,,
2001,44179,Peñarroya de Tastavins,539,,,
2001,44180,Peracense,98,,,
2001,44181,Peralejos,81,,,
2001,44182,Perales del Alfambra,293,,,
2001,44183,Pitarque,104,,,
2001,44184,Plou,53,,,
2001,44185,Pobo El,129,,,
2001,44187,Portellada La,292,,,
2001,44189,Pozondón,80,,,
2001,44190,Pozuel del Campo,112,,,
2001,44191,La Puebla de Híjar,1046,,,
2001,44192,La Puebla de Valverde,485,,,
2001,44193,Puertomingalvo,153,,,
2001,44194,Ráfales,199,,,
2001,44195,Rillo,137,,,
2001,44196,Riodeva,201,,,
2001,44197,Ródenas,82,,,
2001,44198,Royuela,230,,,
2001,44199,Rubiales,53,,,
2001,44200,Rubielos de la Cérida,59,,,
2001,44201,Rubielos de Mora,609,,,
2001,44203,Salcedillo,7,,,
2001,44204,Saldón,32,,,
2001,44205,Samper de Calanda,971,,,
2001,44206,San Agustín,127,,,
2001,44207,San Martín del Río,269,,,
2001,44208,Santa Cruz de Nogueras,29,,,
2001,44209,Santa Eulalia,1132,,,
2001,44210,Sarrión,1017,,,
2001,44211,Segura de los Baños,40,,,
2001,44212,Seno,47,,,
2001,44213,Singra,87,,,
2001,44215,Terriente,171,,,
2001,44216,Teruel,31158,,,
2001,44217,Toril y Masegoso,26,,,
2001,44218,Tormón,35,,,
2001,44219,Tornos,245,,,
2001,44220,Torralba de los Sisones,231,,,
2001,44221,Torrecilla de Alcañiz,439,,,
2001,44222,Torrecilla del Rebollar,177,,,
2001,44223,Torre de Arcas,102,,,
2001,44224,Torre de las Arcas,37,,,
2001,44225,Torre del Compte,174,,,
2001,44226,Torrelacárcel,277,,,
2001,44227,Torre los Negros,94,,,
2001,44228,Torremocha de Jiloca,159,,,
2001,44229,Torres de Albarracín,158,,,
2001,44230,Torrevelilla,209,,,
2001,44231,Torrijas,67,,,
2001,44232,Torrijo del Campo,559,,,
2001,44234,Tramacastiel,111,,,
2001,44235,Tramacastilla,135,,,
2001,44236,Tronchón,102,,,
2001,44237,Urrea de Gaén,582,,,
2001,44238,Utrillas,3178,,,
2001,44239,Valacloche,20,,,
2001,44240,Valbona,200,,,
2001,44241,Valdealgorfa,734,,,
2001,44243,Valdecuenca,32,,,
2001,44244,Valdelinares,124,,,
2001,44245,Valdeltormo,363,,,
2001,44246,Valderrobres,1945,,,
2001,44247,Valjunquera,423,,,
2001,44249,Vallecillo El,49,,,
2001,44250,Veguillas de la Sierra,27,,,
2001,44251,Villafranca del Campo,378,,,
2001,44252,Villahermosa del Campo,75,,,
2001,44256,Villanueva del Rebollar de la Sierra,48,,,
2001,44257,Villar del Cobo,222,,,
2001,44258,Villar del Salz,95,,,
2001,44260,Villarluengo,207,,,
2001,44261,Villarquemado,942,,,
2001,44262,Villarroya de los Pinares,197,,,
2001,44263,Villastar,343,,,
2001,44264,Villel,331,,,
2001,44265,Vinaceite,283,,,
2001,44266,Visiedo,195,,,
2001,44267,Vivel del Río Martín,84,,,
2001,44268,La Zoma,29,,,
2011,44001,Ababuj,71,,,
2011,44002,Abejuela,58,,,
2011,44003,Aguatón,20,,,
2011,44004,Aguaviva,648,,,
2011,44005,Aguilar del Alfambra,74,,,
2011,44006,Alacón,333,,,
2011,44007,Alba,228,,,
2011,44008,Albalate del Arzobispo,2079,,,
2011,44009,Albarracín,1102,,,
2011,44010,Albentosa,291,,,
2011,44011,Alcaine,69,,,
2011,44012,Alcalá de la Selva,498,,,
2011,44013,Alcañiz,16402,,,
2011,44014,Alcorisa,3557,,,
2011,44016,Alfambra,619,,,
2011,44017,Aliaga,364,,,
2011,44018,Almohaja,29,,,
2011,44019,Alobras,77,,,
2011,44020,Alpeñés,25,,,
2011,44021,Allepuz,122,,,
2011,44022,Alloza,671,,,
2011,44023,Allueva,20,,,
2011,44024,Anadón,26,,,
2011,44025,Andorra,8212,,,
2011,44026,Arcos de las Salinas,105,,,
2011,44027,Arens de Lledó,201,,,
2011,44028,Argente,222,,,
2011,44029,Ariño,861,,,
2011,44031,Azaila,129,,,
2011,44032,Bádenas,21,,,
2011,44033,Báguena,365,,,
2011,44034,Bañón,162,,,
2011,44035,Barrachina,140,,,
2011,44036,Bea,30,,,
2011,44037,Beceite,591,,,
2011,44038,Belmonte de San José,125,,,
2011,44039,Bello,276,,,
2011,44040,Berge,258,,,
2011,44041,Bezas,78,,,
2011,44042,Blancas,163,,,
2011,44043,Blesa,127,,,
2011,44044,Bordón,128,,,
2011,44045,Bronchales,465,,,
2011,44046,Bueña,62,,,
2011,44047,Burbáguena,290,,,
2011,44048,Cabra de Mora,82,,,
2011,44049,Calaceite,1097,,,
2011,44050,Calamocha,4571,,,
2011,44051,Calanda,3963,,,
2011,44052,Calomarde,91,,,
2011,44053,Camañas,130,,,
2011,44054,Camarena de la Sierra,145,,,
2011,44055,Camarillas,116,,,
2011,44056,Caminreal,714,,,
2011,44059,Cantavieja,740,,,
2011,44060,Cañada de Benatanduz,39,,,
2011,44061,Cañada de Verich La,103,,,
2011,44062,Cañada Vellida,38,,,
2011,44063,Cañizar del Olivar,105,,,
2011,44064,Cascante del Río,94,,,
2011,44065,Castejón de Tornos,64,,,
2011,44066,Castel de Cabra,140,,,
2011,44067,Castelnou,178,,,
2011,44068,Castelserás,835,,,
2011,44070,Castellar El,66,,,
2011,44071,Castellote,801,,,
2011,44074,Cedrillas,629,,,
2011,44075,Celadas,418,,,
2011,44076,Cella,2881,,,
2011,44077,Cerollera La,112,,,
2011,44080,Codoñera La,365,,,
2011,44082,Corbalán,107,,,
2011,44084,Cortes de Aragón,72,,,
2011,44085,Cosa,62,,,
2011,44086,Cretas,593,,,
2011,44087,Crivillén,89,,,
2011,44088,Cuba La,49,,,
2011,44089,Cubla,66,,,
2011,44090,Cucalón,107,,,
2011,44092,Cuervo El,91,,,
2011,44093,Cuevas de Almudén,149,,,
2011,44094,Cuevas Labradas,126,,,
2011,44096,Ejulve,205,,,
2011,44097,Escorihuela,183,,,
2011,44099,Escucha,985,,,
2011,44100,Estercuel,266,,,
2011,44101,Ferreruela de Huerva,71,,,
2011,44102,Fonfría,30,,,
2011,44103,Formiche Alto,173,,,
2011,44105,Fórnoles,101,,,
2011,44106,Fortanete,218,,,
2011,44107,Foz-Calanda,284,,,
2011,44108,Fresneda La,487,,,
2011,44109,Frías de Albarracín,156,,,
2011,44110,Fuenferrada,61,,,
2011,44111,Fuentes Calientes,117,,,
2011,44112,Fuentes Claras,568,,,
2011,44113,Fuentes de Rubielos,128,,,
2011,44114,Fuentespalda,317,,,
2011,44115,Galve,171,,,
2011,44116,Gargallo,124,,,
2011,44117,Gea de Albarracín,410,,,
2011,44118,Ginebrosa La,218,,,
2011,44119,Griegos,140,,,
2011,44120,Guadalaviar,240,,,
2011,44121,Gúdar,79,,,
2011,44122,Híjar,1813,,,
2011,44123,Hinojosa de Jarque,153,,,
2011,44124,Hoz de la Vieja La,80,,,
2011,44125,Huesa del Común,86,,,
2011,44126,Iglesuela del Cid La,484,,,
2011,44127,Jabaloyas,87,,,
2011,44128,Jarque de la Val,91,,,
2011,44129,Jatiel,49,,,
2011,44130,Jorcas,43,,,
2011,44131,Josa,39,,,
2011,44132,Lagueruela,68,,,
2011,44133,Lanzuela,29,,,
2011,44135,Libros,145,,,
2011,44136,Lidón,54,,,
2011,44137,Linares de Mora,285,,,
2011,44138,Loscos,170,,,
2011,44141,Lledó,165,,,
2011,44142,Maicas,39,,,
2011,44143,Manzanera,563,,,
2011,44144,Martín del Río,425,,,
2011,44145,Mas de las Matas,1360,,,
2011,44146,Mata de los Olmos La,280,,,
2011,44147,Mazaleón,573,,,
2011,44148,Mezquita de Jarque,116,,,
2011,44149,Mirambel,127,,,
2011,44150,Miravete de la Sierra,33,,,
2011,44151,Molinos,286,,,
2011,44152,Monforte de Moyuela,63,,,
2011,44153,Monreal del Campo,2681,,,
2011,44154,Monroyo,386,,,
2011,44155,Montalbán,1355,,,
2011,44156,Monteagudo del Castillo,67,,,
2011,44157,Monterde de Albarracín,65,,,
2011,44158,Mora de Rubielos,1625,,,
2011,44159,Moscardón,63,,,
2011,44160,Mosqueruela,615,,,
2011,44161,Muniesa,651,,,
2011,44163,Noguera de Albarracín,154,,,
2011,44164,Nogueras,31,,,
2011,44165,Nogueruelas,214,,,
2011,44167,Obón,40,,,
2011,44168,Odón,214,,,
2011,44169,Ojos Negros,444,,,
2011,44171,Olba,249,,,
2011,44172,Oliete,448,,,
2011,44173,Olmos Los,121,,,
2011,44174,Orihuela del Tremedal,568,,,
2011,44175,Orrios,153,,,
2011,44176,Palomar de Arroyos,188,,,
2011,44177,Pancrudo,133,,,
2011,44178,Parras de Castellote Las,69,,,
2011,44179,Peñarroya de Tastavins,495,,,
2011,44180,Peracense,80,,,
2011,44181,Peralejos,85,,,
2011,44182,Perales del Alfambra,267,,,
2011,44183,Pitarque,88,,,
2011,44184,Plou,46,,,
2011,44185,Pobo El,140,,,
2011,44187,Portellada La,254,,,
2011,44189,Pozondón,71,,,
2011,44190,Pozuel del Campo,89,,,
2011,44191,La Puebla de Híjar,988,,,
2011,44192,La Puebla de Valverde,547,,,
2011,44193,Puertomingalvo,137,,,
2011,44194,Ráfales,158,,,
2011,44195,Rillo,110,,,
2011,44196,Riodeva,176,,,
2011,44197,Ródenas,71,,,
2011,44198,Royuela,244,,,
2011,44199,Rubiales,62,,,
2011,44200,Rubielos de la Cérida,43,,,
2011,44201,Rubielos de Mora,739,,,
2011,44203,Salcedillo,7,,,
2011,44204,Saldón,27,,,
2011,44205,Samper de Calanda,884,,,
2011,44206,San Agustín,175,,,
2011,44207,San Martín del Río,190,,,
2011,44208,Santa Cruz de Nogueras,38,,,
2011,44209,Santa Eulalia,1127,,,
2011,44210,Sarrión,1132,,,
2011,44211,Segura de los Baños,41,,,
2011,44212,Seno,47,,,
2011,44213,Singra,84,,,
2011,44215,Terriente,190,,,
2011,44216,Teruel,35659,,,
2011,44217,Toril y Masegoso,36,,,
2011,44218,Tormón,34,,,
2011,44219,Tornos,225,,,
2011,44220,Torralba de los Sisones,175,,,
2011,44221,Torrecilla de Alcañiz,440,,,
2011,44222,Torrecilla del Rebollar,144,,,
2011,44223,Torre de Arcas,96,,,
2011,44224,Torre de las Arcas,33,,,
2011,44225,Torre del Compte,148,,,
2011,44226,Torrelacárcel,200,,,
2011,44227,Torre los Negros,97,,,
2011,44228,Torremocha de Jiloca,133,,,
2011,44229,Torres de Albarracín,167,,,
2011,44230,Torrevelilla,193,,,
2011,44231,Torrijas,59,,,
2011,44232,Torrijo del Campo,499,,,
2011,44234,Tramacastiel,90,,,
2011,44235,Tramacastilla,117,,,
2011,44236,Tronchón,99,,,
2011,44237,Urrea de Gaén,514,,,
2011,44238,Utrillas,3235,,,
2011,44239,Valacloche,27,,,
2011,44240,Valbona,206,,,
2011,44241,Valdealgorfa,657,,,
2011,44243,Valdecuenca,55,,,
2011,44244,Valdelinares,107,,,
2011,44245,Valdeltormo,318,,,
2011,44246,Valderrobres,2318,,,
2011,44247,Valjunquera,386,,,
2011,44249,Vallecillo El,55,,,
2011,44250,Veguillas de la Sierra,20,,,
2011,44251,Villafranca del Campo,332,,,
2011,44252,Villahermosa del Campo,99,,,
2011,44256,Villanueva del Rebollar de la Sierra,48,,,
2011,44257,Villar del Cobo,204,,,
2011,44258,Villar del Salz,79,,,
2011,44260,Villarluengo,202,,,
2011,44261,Villarquemado,908,,,
2011,44262,Villarroya de los Pinares,163,,,
2011,44263,Villastar,472,,,
2011,44264,Villel,347,,,
2011,44265,Vinaceite,298,,,
2011,44266,Visiedo,146,,,
2011,44267,Vivel del Río Martín,89,,,
2011,44268,La Zoma,23,,,
2018,44001,Ababuj,76,,,
2018,44002,Abejuela,49,,,
2018,44003,Aguatón,18,,,
2018,44004,Aguaviva,522,,,
2018,44005,Aguilar del Alfambra,63,,,
2018,44006,Alacón,264,,,
2018,44007,Alba,178,,,
2018,44008,Albalate del Arzobispo,2004,,,
2018,44009,Albarracín,1016,,,
2018,44010,Albentosa,257,,,
2018,44011,Alcaine,63,,,
