cyear,cp,name,population
1910,22226,Tardienta,1698
1910,22227,Tella-Sin,737
1910,22228,Tierz,316
1910,22229,Tolva,955
1910,22230,Torla-Ordesa,1016
1910,22232,Torralba de Aragón,420
1910,22233,Torre la Ribera,401
1910,22234,Torrente de Cinca,1409
1910,22235,Torres de Alcanadre,492
1910,22236,Torres de Barbués,238
1910,22239,Tramaced,111
1910,22242,Valfarta,346
1910,22243,Valle de Bardají,186
1910,22244,Valle de Lierp,231
1910,22245,Velilla de Cinca,1238
1910,22246,Beranuy,765
1910,22247,Viacamp y Litera,800
1910,22248,Vicién,328
1910,22249,Villanova,324
1910,22250,Villanúa,1114
1910,22251,Villanueva de Sigena,974
1910,22252,Yebra de Basa,888
1910,22253,Yésero,311
1910,22254,Zaidín,2091
1910,22901,Valle de Hecho,2701
1910,22902,Puente la Reina de Jaca,841
1910,22903,San Miguel del Cinca,1941
1910,22904,Sotonera (La),4073
1910,22905,Lupiñén-Ortilla,1181
1910,22906,Santa María de Dulcis,622
1910,22907,Aínsa-Sobrarbe,3800
1910,22908,Hoz y Costeán,1383
1910,44001,Ababuj,458
1910,44002,Abejuela,711
1910,44003,Aguatón,185
1910,44004,Aguaviva,1793
1910,44005,Aguilar del Alfambra,496
1910,44006,Alacón,1007
1910,44007,Alba,694
1910,44008,Albalate del Arzobispo,4537
1910,44009,Albarracín,1752
1910,44010,Albentosa,1038
1910,44011,Alcaine,1347
1910,44012,Alcalá de la Selva,1647
1910,44013,Alcañiz,8397
1910,44014,Alcorisa,3575
1910,44016,Alfambra,1340
1910,44017,Aliaga,1799
1910,44018,Almohaja,271
1910,44019,Alobras,561
1910,44020,Alpeñés,241
1910,44021,Allepuz,1014
1910,44022,Alloza,1926
1910,44023,Allueva,208
1910,44024,Anadón,391
1910,44025,Andorra,2979
1910,44026,Arcos de las Salinas,1280
1910,44027,Arens de Lledó,766
1910,44028,Argente,710
1910,44029,Ariño,1506
1910,44031,Azaila,778
1910,44032,Bádenas,451
1910,44033,Báguena,1402
1910,44034,Bañón,720
1910,44035,Barrachina,722
1910,44036,Bea,167
1910,44037,Beceite,1902
1910,44038,Belmonte de San José,820
1910,44039,Bello,1145
1910,44040,Berge,804
1910,44041,Bezas,336
1910,44042,Blancas,921
1910,44043,Blesa,1430
1910,44044,Bordón,527
1910,44045,Bronchales,991
1910,44046,Bueña,368
1910,44047,Burbáguena,1168
1910,44048,Cabra de Mora,538
1910,44049,Calaceite,2777
1910,44050,Calamocha,6385
1910,44051,Calanda,4286
1910,44052,Calomarde,431
1910,44053,Camañas,500
1910,44054,Camarena de la Sierra,881
1910,44055,Camarillas,782
1910,44056,Caminreal,1420
1910,44059,Cantavieja,2049
1910,44060,Cañada de Benatanduz,611
1910,44061,Cañada de Verich (La),318
1910,44062,Cañada Vellida,192
1910,44063,Cañizar del Olivar,579
1910,44064,Cascante del Río,612
1910,44065,Castejón de Tornos,492
1910,44066,Castel de Cabra,603
1910,44067,Castelnou,549
1910,44068,Castelserás,2154
1910,44070,Castellar (El),491
1910,44071,Castellote,5398
1910,44074,Cedrillas,987
1910,44075,Celadas,883
1910,44076,Cella,2751
1910,44077,Cerollera (La),465
1910,44080,Codoñera (La),1099
1910,44082,Corbalán,480
1910,44084,Cortes de Aragón,531
1910,44085,Cosa,415
1910,44086,Cretas,1698
1910,44087,Crivillén,997
1910,44088,Cuba (La),396
1910,44089,Cubla,309
1910,44090,Cucalón,523
1910,44092,Cuervo (El),481
1910,44093,Cuevas de Almudén,233
1910,44094,Cuevas Labradas,401
1910,44096,Ejulve,1413
1910,44097,Escorihuela,546
1910,44099,Escucha,751
1910,44100,Estercuel,1256
1910,44101,Ferreruela de Huerva,293
1910,44102,Fonfría,189
1910,44103,Formiche Alto,942
1910,44105,Fórnoles,753
1910,44106,Fortanete,1406
1910,44107,Foz-Calanda,764
1910,44108,Fresneda (La),1915
1910,44109,Frías de Albarracín,696
1910,44110,Fuenferrada,407
1910,44111,Fuentes Calientes,253
1910,44112,Fuentes Claras,1179
1910,44113,Fuentes de Rubielos,882
1910,44114,Fuentespalda,938
1910,44115,Galve,450
1910,44116,Gargallo,609
1910,44117,Gea de Albarracín,1110
1910,44118,Ginebrosa (La),1152
1910,44119,Griegos,429
1910,44120,Guadalaviar,562
1910,44121,Gúdar,689
1910,44122,Híjar,3776
1910,44123,Hinojosa de Jarque,521
1910,44124,Hoz de la Vieja (La),975
1910,44125,Huesa del Común,1432
1910,44126,Iglesuela del Cid (La),1486
1910,44127,Jabaloyas,959
1910,44128,Jarque de la Val,290
1910,44129,Jatiel,252
1910,44130,Jorcas,429
1910,44131,Josa,646
1910,44132,Lagueruela,294
1910,44133,Lanzuela,224
1910,44135,Libros,755
1910,44136,Lidón,316
1910,44137,Linares de Mora,1679
1910,44138,Loscos,1522
1910,44141,Lledó,629
1910,44142,Maicas,440
1910,44143,Manzanera,2985
1910,44144,Martín del Río,825
1910,44145,Mas de las Matas,2223
1910,44146,Mata de los Olmos (La),467
1910,44147,Mazaleón,1443
1910,44148,Mezquita de Jarque,319
1910,44149,Mirambel,851
1910,44150,Miravete de la Sierra,496
1910,44151,Molinos,1410
1910,44152,Monforte de Moyuela,745
1910,44153,Monreal del Campo,2606
1910,44154,Monroyo,1311
1910,44155,Montalbán,2229
1910,44156,Monteagudo del Castillo,476
1910,44157,Monterde de Albarracín,505
1910,44158,Mora de Rubielos,3101
1910,44159,Moscardón,496
1910,44160,Mosqueruela,3140
1910,44161,Muniesa,1917
1910,44163,Noguera de Albarracín,493
1910,44164,Nogueras,380
1910,44165,Nogueruelas,1244
1910,44167,Obón,1343
1910,44168,Odón,925
1910,44169,Ojos Negros,2573
1910,44171,Olba,1743
1910,44172,Oliete,2533
1910,44173,Olmos (Los),586
1910,44174,Orihuela del Tremedal,897
1910,44175,Orrios,418
1910,44176,Palomar de Arroyos,654
1910,44177,Pancrudo,1013
1910,44178,Parras de Castellote (Las),1201
1910,44179,Peñarroya de Tastavins,1608
1910,44180,Peracense,419
1910,44181,Peralejos,272
1910,44182,Perales del Alfambra,778
1910,44183,Pitarque,883
1910,44184,Plou,574
1910,44185,Pobo (El),556
1910,44187,Portellada (La),815
1910,44189,Pozondón,592
1910,44190,Pozuel del Campo,603
1910,44191,Puebla de Híjar (La),2360
1910,44192,Puebla de Valverde (La),2193
1910,44193,Puertomingalvo,1406
1910,44194,Ráfales,900
1910,44195,Rillo,447
1910,44196,Riodeva,697
1910,44197,Ródenas,487
1910,44198,Royuela,476
1910,44199,Rubiales,269
1910,44200,Rubielos de la Cérida,472
1910,44201,Rubielos de Mora,2388
1910,44203,Salcedillo,159
1910,44204,Saldón,479
1910,44205,Samper de Calanda,2815
1910,44206,San Agustín,1240
1910,44207,San Martín del Río,983
1910,44208,Santa Cruz de Nogueras,367
1910,44209,Santa Eulalia,1469
1910,44210,Sarrión,2390
1910,44211,Segura de los Baños,840
1910,44212,Seno,455
1910,44213,Singra,435
1910,44215,Terriente,1145
1910,44216,Teruel,15832
1910,44217,Toril y Masegoso,362
1910,44218,Tormón,267
1910,44219,Tornos,584
1910,44220,Torralba de los Sisones,623
1910,44221,Torrecilla de Alcañiz,1128
1910,44222,Torrecilla del Rebollar,849
1910,44223,Torre de Arcas,463
1910,44224,Torre de las Arcas,551
1910,44225,Torre del Compte,790
1910,44226,Torrelacárcel,635
1910,44227,Torre los Negros,462
1910,44228,Torremocha de Jiloca,458
1910,44229,Torres de Albarracín,599
1910,44230,Torrevelilla,890
1910,44231,Torrijas,620
1910,44232,Torrijo del Campo,1379
1910,44234,Tramacastiel,608
1910,44235,Tramacastilla,409
1910,44236,Tronchón,991
1910,44237,Urrea de Gaén,1258
1910,44238,Utrillas,1196
1910,44239,Valacloche,219
1910,44240,Valbona,765
1910,44241,Valdealgorfa,1819
1910,44243,Valdecuenca,388
1910,44244,Valdelinares,816
1910,44245,Valdeltormo,774
1910,44246,Valderrobres,3262
1910,44247,Valjunquera,1297
1910,44249,Vallecillo (El),510
1910,44250,Veguillas de la Sierra,272
1910,44251,Villafranca del Campo,1027
1910,44252,Villahermosa del Campo,248
1910,44256,Villanueva del Rebollar de la Sierra,314
1910,44257,Villar del Cobo,648
1910,44258,Villar del Salz,644
1910,44260,Villarluengo,1968
1910,44261,Villarquemado,998
1910,44262,Villarroya de los Pinares,942
1910,44263,Villastar,731
1910,44264,Villel,1210
1910,44265,Vinaceite,654
1910,44266,Visiedo,593
1910,44267,Vivel del Río Martín,981
1910,44268,Zoma (La),167
1910,50001,Abanto,672
1910,50002,Acered,756
1910,50003,Agón,416
1910,50004,Aguarón,2271
1910,50005,Aguilón,1091
1910,50006,Ainzón,1751
1910,50007,Aladrén,345
1910,50008,Alagón,4082
1910,50009,Alarba,428
1910,50010,Alberite de San Juan,230
1910,50011,Albeta,318
1910,50012,Alborge,432
1910,50013,Alcalá de Ebro,479
1910,50014,Alcalá de Moncayo,409
1910,50015,Alconchel de Ariza,718
1910,50016,Aldehuela de Liestos,247
1910,50017,Alfajarín,1180
1910,50018,Alfamén,716
1910,50019,Alforque,450
1910,50020,Alhama de Aragón,1752
1910,50021,Almochuel,133
1910,50022,Almolda (La),1253
1910,50023,Almonacid de la Cuba,739
1910,50024,Almonacid de la Sierra,2265
1910,50025,Almunia de Doña Godina (La),4209
1910,50026,Alpartir,1153
1910,50027,Ambel,945
1910,50028,Anento,362
1910,50029,Aniñón,1884
1910,50030,Añón de Moncayo,1125
1910,50031,Aranda de Moncayo,1654
1910,50032,Arándiga,1120
1910,50033,Ardisa,455
1910,50034,Ariza,1623
1910,50035,Artieda,270
1910,50036,Asín,387
1910,50037,Atea,1192
1910,50038,Ateca,3065
1910,50039,Azuara,2756
1910,50040,Badules,393
1910,50041,Bagüés,215
1910,50042,Balconchán,191
1910,50043,Bárboles,731
1910,50044,Bardallur,827
1910,50045,Belchite,3522
1910,50046,Belmonte de Gracián,998
1910,50047,Berdejo,356
1910,50048,Berrueco,241
1910,50050,Bijuesca,884
1910,50051,Biota,1463
1910,50052,Bisimbre,267
1910,50053,Boquiñeni,894
1910,50054,Bordalba,524
1910,50055,Borja,5243
1910,50056,Botorrita,386
1910,50057,Brea de Aragón,1325
1910,50058,Bubierca,808
1910,50059,Bujaraloz,1542
1910,50060,Bulbuente,896
1910,50061,Bureta,628
1910,50062,Burgo de Ebro (El),1060
1910,50063,Buste (El),420
1910,50064,Cabañas de Ebro,625
1910,50065,Cabolafuente,615
1910,50066,Cadrete,655
1910,50067,Calatayud,11858
1910,50068,Calatorao,2785
1910,50069,Calcena,907
1910,50070,Calmarza,380
1910,50071,Campillo de Aragón,692
1910,50072,Carenas,964
1910,50073,Cariñena,3592
1910,50074,Caspe,8893
1910,50075,Castejón de Alarba,357
1910,50076,Castejón de las Armas,721
1910,50077,Castejón de Valdejasa,1061
1910,50078,Castiliscar,870
1910,50079,Cervera de la Cañada,1019
1910,50080,Cerveruela,431
1910,50081,Cetina,1571
1910,50082,Cimballa,484
1910,50083,Cinco Olivas,555
1910,50084,Clarés de Ribota,444
1910,50085,Codo,1193
1910,50086,Codos,919
1910,50087,Contamina,212
1910,50088,Cosuenda,1191
1910,50089,Cuarte de Huerva,298
1910,50090,Cubel,602
1910,50091,Cuerlas (Las),355
1910,50092,Chiprana,1565
1910,50093,Chodes,626
1910,50094,Daroca,3597
1910,50095,Ejea de los Caballeros,5861
1910,50096,Embid de Ariza,573
1910,50098,Encinacorba,1049
1910,50099,Épila,4820
1910,50100,Erla,931
1910,50101,Escatrón,2281
1910,50102,Fabara,2273
1910,50104,Farlete,559
1910,50105,Fayón,1406
1910,50106,Fayos (Los),490
1910,50107,Figueruelas,451
1910,50108,Fombuena,258
1910,50109,Frago (El),615
1910,50110,Frasno (El),1588
1910,50111,Fréscano,447
1910,50113,Fuendejalón,1226
1910,50114,Fuendetodos,591
1910,50115,Fuentes de Ebro,2774
1910,50116,Fuentes de Jiloca,1000
1910,50117,Gallocanta,396
1910,50118,Gallur,2862
1910,50119,Gelsa,2297
1910,50120,Godojos,448
1910,50121,Gotor,841
1910,50122,Grisel,491
1910,50123,Grisén,440
1910,50124,Herrera de los Navarros,2047
1910,50125,Ibdes,1509
1910,50126,Illueca,1904
1910,50128,Isuerre,356
1910,50129,Jaraba,491
1910,50130,Jarque,1514
1910,50131,Jaulín,418
1910,50132,Joyosa (La),271
1910,50133,Lagata,593
1910,50134,Langa del Castillo,657
1910,50135,Layana,405
1910,50136,Lécera,2236
1910,50137,Leciñena,1798
1910,50138,Lechón,149
1910,50139,Letux,1132
1910,50140,Litago,589
1910,50141,Lituénigo,343
1910,50142,Lobera de Onsella,518
1910,50143,Longares,1506
1910,50144,Longás,545
1910,50146,Lucena de Jalón,496
1910,50147,Luceni,907
1910,50148,Luesia,1702
1910,50149,Luesma,344
1910,50150,Lumpiaque,1686
1910,50151,Luna,2054
1910,50152,Maella,3552
1910,50153,Magallón,2662
1910,50154,Mainar,474
1910,50155,Malanquilla,565
1910,50156,Maleján,538
1910,50157,Malón,954
1910,50159,Maluenda,1612
1910,50160,Mallén,2501
1910,50161,Manchones,702
1910,50162,Mara,784
1910,50163,María de Huerva,622
1910,50164,Mediana de Aragón,1431
1910,50165,Mequinenza,3427
1910,50166,Mesones de Isuela,641
1910,50167,Mezalocha,735
1910,50168,Mianos,229
1910,50169,Miedes de Aragón,986
1910,50170,Monegrillo,902
1910,50171,Moneva,735
1910,50172,Monreal de Ariza,652
1910,50173,Monterde,956
1910,50174,Montón,498
1910,50175,Morata de Jalón,2173
1910,50176,Morata de Jiloca,987
1910,50177,Morés,1272
1910,50178,Moros,1395
1910,50179,Moyuela,1138
1910,50180,Mozota,482
1910,50181,Muel,1504
1910,50182,Muela (La),873
1910,50183,Munébrega,1323
1910,50184,Murero,530
1910,50185,Murillo de Gállego,1213
1910,50186,Navardún,439
1910,50187,Nigüella,296
1910,50188,Nombrevilla,267
1910,50189,Nonaspe,1899
1910,50190,Novallas,1574
1910,50191,Novillas,842
1910,50192,Nuévalos,937
1910,50193,Nuez de Ebro,505
1910,50194,Olvés,635
1910,50195,Orcajo,495
1910,50196,Orera,438
1910,50197,Orés,762
1910,50198,Oseja,333
1910,50199,Osera de Ebro,529
1910,50200,Paniza,1654
1910,50201,Paracuellos de Jiloca,894
1910,50202,Paracuellos de la Ribera,941
1910,50203,Pastriz,796
1910,50204,Pedrola,2507
1910,50205,Pedrosas (Las),427
1910,50206,Perdiguera,807
1910,50207,Piedratajada,374
1910,50208,Pina de Ebro,2473
1910,50209,Pinseque,837
1910,50210,Pintanos (Los),648
1910,50211,Plasencia de Jalón,956
1910,50212,Pleitas,185
1910,50213,Plenas,735
1910,50214,Pomer,469
1910,50215,Pozuel de Ariza,319
1910,50216,Pozuelo de Aragón,655
1910,50217,Pradilla de Ebro,772
1910,50218,Puebla de Albortón,659
1910,50219,Puebla de Alfindén (La),1057
1910,50220,Puendeluna,264
1910,50221,Purujosa,543
1910,50222,Quinto,2743
1910,50223,Remolinos,1208
1910,50224,Retascón,242
1910,50225,Ricla,2885
1910,50227,Romanos,330
1910,50228,Rueda de Jalón,924
1910,50229,Ruesca,204
1910,50230,Sádaba,1983
1910,50231,Salillas de Jalón,598
1910,50232,Salvatierra de Esca,1085
1910,50233,Samper del Salz,439
1910,50234,San Martín de la Virgen de Moncayo,374
1910,50235,San Mateo de Gállego,1165
1910,50236,Santa Cruz de Grío,979
1910,50237,Santa Cruz de Moncayo,253
1910,50238,Santa Eulalia de Gállego,936
1910,50239,Santed,323
1910,50240,Sástago,3087
1910,50241,Saviñán,1648
1910,50242,Sediles,294
1910,50243,Sestrica,1337
1910,50244,Sierra de Luna,708
1910,50245,Sigüés,1628
1910,50246,Sisamón,520
1910,50247,Sobradiel,469
1910,50248,Sos del Rey Católico,3696
1910,50249,Tabuenca,1292
1910,50250,Talamantes,590
1910,50251,Tarazona,8855
1910,50252,Tauste,4787
1910,50253,Terrer,977
1910,50254,Tierga,802
1910,50255,Tobed,975
1910,50256,Torralba de los Frailes,543
1910,50257,Torralba de Ribota,637
1910,50258,Torralbilla,392
1910,50259,Torrehermosa,316
1910,50260,Torrelapaja,331
1910,50261,Torrellas,856
1910,50262,Torres de Berrellén,1291
1910,50263,Torrijo de la Cañada,1988
1910,50264,Tosos,829
1910,50265,Trasmoz,312
1910,50266,Trasobares,697
1910,50267,Uncastillo,3094
1910,50268,Undués de Lerda,510
1910,50269,Urrea de Jalón,918
1910,50270,Urriés,1004
1910,50271,Used,1476
1910,50272,Utebo,1792
1910,50273,Valdehorna,194
1910,50274,Val de San Martín,367
1910,50275,Valmadrid,245
1910,50276,Valpalmas,436
1910,50277,Valtorres,334
1910,50278,Velilla de Ebro,1171
1910,50279,Velilla de Jiloca,579
1910,50280,Vera de Moncayo,1083
1910,50281,Vierlas,244
1910,50282,Vilueña (La),447
1910,50283,Villadoz,305
1910,50284,Villafeliche,1336
1910,50285,Villafranca de Ebro,665
1910,50286,Villalba de Perejil,272
1910,50287,Villalengua,1280
1910,50288,Villanueva de Gállego,1371
1910,50289,Villanueva de Jiloca,438
1910,50290,Villanueva de Huerva,1124
1910,50291,Villar de los Navarros,1175
1910,50292,Villarreal de Huerva,458
1910,50293,Villarroya de la Sierra,2435
1910,50294,Villarroya del Campo,252
1910,50295,Vistabella,621
1910,50296,Zaida (La),485
1910,50297,Zaragoza,109957
1910,50298,Zuera,2825
1910,50901,Biel,1735
1910,50902,Marracos,182
1910,50903,Villamayor de Gállego,1870
1920,22001,Abiego,1401
1920,22002,Abizanda,446
1920,22003,Adahuesca,647
1920,22004,Agüero,1177
1920,22006,Aísa,814
1920,22007,Albalate de Cinca,1590
1920,22008,Albalatillo,549
1920,22009,Albelda,1481
1920,22011,Albero Alto,321
1920,22012,Albero Bajo,208
1920,22013,Alberuela de Tubo,244
1920,22014,Alcalá de Gurrea,883
1920,22015,Alcalá del Obispo,1332
1920,22016,Alcampell,2467
1920,22017,Alcolea de Cinca,2647
1920,22018,Alcubierre,1422
1920,22019,Alerre,222
1920,22020,Alfántega,279
1920,22021,Almudévar,3215
1920,22022,Almunia de San Juan,1213
1920,22023,Almuniente,626
1920,22024,Alquézar,1171
1920,22025,Altorricón,856
1920,22027,Angüés,1826
1920,22028,Ansó,1226
1920,22029,Antillón,422
1920,22032,Aragüés del Puerto,519
1920,22035,Arén,1933
1920,22036,Argavieso,331
1920,22037,Arguis,548
1920,22039,Ayerbe,2716
1920,22040,Azanuy-Alins,1203
1920,22041,Azara,458
1920,22042,Azlor,552
1920,22043,Baells,780
1920,22044,Bailo,1427
1920,22045,Baldellou,644
1920,22046,Ballobar,2292
1920,22047,Banastás,141
1920,22048,Barbastro,8309
1920,22049,Barbués,253
1920,22050,Barbuñales,440
1920,22051,Bárcabo,803
1920,22052,Belver de Cinca,2056
1920,22053,Benabarre,2818
1920,22054,Benasque,1328
1920,22055,Berbegal,1079
1920,22057,Bielsa,1330
1920,22058,Bierge,1598
1920,22059,Biescas,3661
1920,22060,Binaced,2222
1920,22061,Binéfar,2755
1920,22062,Bisaurri,969
1920,22063,Biscarrués,886
1920,22064,Blecua y Torres,714
1920,22066,Boltaña,1871
1920,22067,Bonansa,398
1920,22068,Borau,371
1920,22069,Broto,1750
1920,22072,Caldearenas,1436
1920,22074,Campo,898
1920,22075,Camporrells,875
1920,22076,Canal de Berdún,1932
1920,22077,Candasnos,1063
1920,22078,Canfranc,1090
1920,22079,Capdesaso,425
1920,22080,Capella,1013
1920,22081,Casbas de Huesca,2054
1920,22082,Castejón del Puente,551
1920,22083,Castejón de Monegros,1502
1920,22084,Castejón de Sos,966
1920,22085,Castelflorite,266
1920,22086,Castiello de Jaca,506
1920,22087,Castigaleu,293
1920,22088,Castillazuelo,705
1920,22089,Castillonroy,907
1920,22090,Colungo,685
1920,22094,Chalamera,493
1920,22095,Chía,308
1920,22096,Chimillas,237
1920,22099,Esplús,1114
1920,22102,Estada,492
1920,22103,Estadilla,1548
1920,22105,Estopiñán del Castillo,1390
1920,22106,Fago,364
1920,22107,Fanlo,1033
1920,22109,Fiscal,2502
1920,22110,Fonz,2123
1920,22111,Foradada del Toscar,713
1920,22112,Fraga,7827
1920,22113,Fueva (La),2576
1920,22114,Gistaín,592
1920,22115,Grado (El),1616
1920,22116,Grañén,1460
1920,22117,Graus,6217
1920,22119,Gurrea de Gállego,1866
1920,22122,Hoz de Jaca,142
1920,22124,Huerto,1082
1920,22125,Huesca,16026
1920,22126,Ibieca,373
1920,22127,Igriés,411
1920,22128,Ilche,779
1920,22129,Isábena,1226
1920,22130,Jaca,9209
1920,22131,Jasa,525
1920,22133,Labuerda,505
1920,22135,Laluenga,863
1920,22136,Lalueza,1020
1920,22137,Lanaja,2088
1920,22139,Laperdiguera,363
1920,22141,Lascellas-Ponzano,871
1920,22142,Lascuarre,553
1920,22143,Laspaúles,1132
1920,22144,Laspuña,566
1920,22149,Loarre,1613
1920,22150,Loporzano,2833
1920,22151,Loscorrales,440
1920,22155,Monesma y Cajigar,590
1920,22156,Monflorite-Lascasas,428
1920,22157,Montanuy,1381
1920,22158,Monzón,5136
1920,22160,Naval,1132
1920,22162,Novales,460
1920,22163,Nueno,1132
1920,22164,Olvena,331
1920,22165,Ontiñena,1927
1920,22167,Osso de Cinca,885
1920,22168,Palo,270
1920,22170,Panticosa,931
1920,22172,Peñalba,1307
1920,22173,Peñas de Riglos (Las),2429
1920,22174,Peralta de Alcofea,2038
1920,22175,Peralta de Calasanz,2361
1920,22176,Peraltilla,498
1920,22177,Perarrúa,661
1920,22178,Pertusa,616
1920,22181,Piracés,279
1920,22182,Plan,1113
1920,22184,Poleñino,523
1920,22186,Pozán de Vero,791
1920,22187,Puebla de Castro (La),735
1920,22188,Puente de Montañana,801
1920,22189,Puértolas,1074
1920,22190,Pueyo de Araguás (El),503
1920,22193,Pueyo de Santa Cruz,466
1920,22195,Quicena,302
1920,22197,Robres,1129
1920,22199,Sabiñánigo,4828
1920,22200,Sahún,686
1920,22201,Salas Altas,1004
1920,22202,Salas Bajas,587
1920,22203,Salillas,374
1920,22204,Sallent de Gállego,1387
1920,22205,San Esteban de Litera,1836
1920,22206,Sangarrén,614
1920,22207,San Juan de Plan,383
1920,22208,Santa Cilia,600
1920,22209,Santa Cruz de la Serós,332
1920,22212,Santaliestra y San Quílez,422
1920,22213,Sariñena,4490
1920,22214,Secastilla,845
1920,22215,Seira,494
1920,22217,Sena,1249
1920,22218,Senés de Alcubierre,188
1920,22220,Sesa,838
1920,22221,Sesué,301
1920,22222,Siétamo,1551
1920,22223,Sopeira,724
1920,22225,Tamarite de Litera,4488
1920,22226,Tardienta,1925
1920,22227,Tella-Sin,843
1920,22228,Tierz,307
1920,22229,Tolva,898
1920,22230,Torla-Ordesa,886
1920,22232,Torralba de Aragón,477
1920,22233,Torre la Ribera,438
1920,22234,Torrente de Cinca,1438
1920,22235,Torres de Alcanadre,493
1920,22236,Torres de Barbués,250
1920,22239,Tramaced,119
1920,22242,Valfarta,368
1920,22243,Valle de Bardají,202
1920,22244,Valle de Lierp,263
1920,22245,Velilla de Cinca,1183
